Date,Open,High,Low,Close,Volume,DayNumber,Month_Number,Year,FFT_Mag_Open_10,FFT_Angl_Open_10,FFT_Mag_Open_50,FFT_Angl_Open_50,FFT_Mag_Open_100,FFT_Angl_Open_100,FFT_Mag_High_10,FFT_Angl_High_10,FFT_Mag_High_50,FFT_Angl_High_50,FFT_Mag_High_100,FFT_Angl_High_100,FFT_Mag_Low_10,FFT_Angl_Low_10,FFT_Mag_Low_50,FFT_Angl_Low_50,FFT_Mag_Low_100,FFT_Angl_Low_100,FFT_Mag_Close_10,FFT_Angl_Close_10,FFT_Mag_Close_50,FFT_Angl_Close_50,FFT_Mag_Close_100,FFT_Angl_Close_100,FFT_Mag_Volume_10,FFT_Angl_Volume_10,FFT_Mag_Volume_50,FFT_Angl_Volume_50,FFT_Mag_Volume_100,FFT_Angl_Volume_100
2017-01-03,2.5269999504089355,2.5274999141693115,2.4800000190734863,2.4809999465942383,590,1,100,2017,3.3816822198948464,-0.011338428251909336,3.329506154288407,-0.001020077180590667,3.2079500056322754,-0.0008252073503591162,3.4059034606564795,-0.011330874155711457,3.3483649498657497,-0.0009628264676307834,3.2320581128161674,-0.0009198189251504783,3.3599341851209554,-0.01135354976321418,3.301636614800853,-0.0010331682660983082,3.1738370747024414,-0.0008621295963562402,3.3849900135137814,-0.011415450358174676,3.3227286450091733,-0.0009031954222040217,3.19749851843534,-0.0008255553441150704,1289.0807567663119,0.03124400014738305,829.6196036564833,-0.013714566802499944,1055.2370374067116,-0.05295018891885869
2017-01-04,2.496999979019165,2.549499988555908,2.496999979019165,2.5480000972747803,742,2,100,2017,3.365974673804128,-0.011585892317308685,3.223194179478107,-0.0010363856095368593,3.006258355252427,-0.0005032676092524016,3.3899717328792387,-0.011577912308589369,3.2405231431342933,-0.0009676912012308828,3.032444725917045,-0.000626133412976563,3.3442158854491817,-0.011589051762702243,3.1952857945256232,-0.0010374299590386194,2.9754577680271947,-0.000527765354659941,3.3691300475678507,-0.011658908891113056,3.2153855181945312,-0.0009218071409853447,3.000583206862544,-0.0005247295337654661,1298.204427489897,0.030222903977950917,874.6982134682872,0.019389433688344948,978.3328054266694,-0.06040891619299851
2017-01-05,2.553999900817871,2.572499990463257,2.5269999504089355,2.5295000076293945,306,3,100,2017,3.3500620593760653,-0.011816924954365962,3.1196333781985217,-0.0010082389483638042,2.8262344068225436,-4.565345354817741e-05,3.373834402574332,-0.011808540575192029,3.135577211914668,-0.0009303018276915373,2.853646439879064,-0.00017914378980813292,3.3282951245925747,-0.011808015030286554,3.0918971148737207,-0.0009962931413635117,2.7992609067837595,-5.190813432085974e-05,3.3530660419958087,-0.01188579486724772,3.1111282624734584,-0.0009010550683649783,2.8254093162885576,-8.829463634370828e-05,1307.3550913231384,0.02916526230095585,904.4041498064553,0.04932121703038432,819.5587587480115,-0.06414316624884933
2017-01-06,2.5174999237060547,2.5380001068115234,2.505000114440918,2.5380001068115234,340,4,100,2017,3.3339559250263027,-0.012030995827362823,3.020400916933981,-0.000933346088908035,2.6765792348246307,0.00047679838340274,3.357503168848317,-0.012022228052858307,3.0351301295807147,-0.0008489381295391878,2.7042735699983003,0.00035523202235890404,3.3121835333828566,-0.012009924002191249,2.9930396075429195,-0.0009079638507134953,2.6536796765171955,0.0004912844305749979,3.336809701590337,-0.012095580456007868,3.011540683516466,-0.0008386965424572818,2.680330802464309,0.0004166361320172749,1316.5289094139039,0.02807339253573911,915.4181246968504,0.07693568508821387,598.7310033837215,-0.06239483699046697
2017-01-09,2.5339999198913574,2.5420000553131104,2.515000104904175,2.5299999713897705,236,0,100,2017,3.3176680318792235,-0.012227587953004193,2.926950815267188,-0.0008115282707268206,2.563210060421695,0.0009639552461606912,3.3409899437375614,-0.01221845711682236,2.9406561119079435,-0.0007239300578602159,2.5902641643687696,0.0008778971397190975,3.2958929507774974,-0.012194276814076652,2.900154177665668,-0.0007728622449860237,2.5443394549597143,0.0009973515912621077,3.320372941669896,-0.012287751355860618,2.9180734899936427,-0.0007343705979553543,2.57095588791844,0.0008940808868841534,1325.7221395960607,0.02694961739342791,905.1795769962877,0.103141827505014,345.80813892379086,-0.04620820372873289
2017-01-10,2.562000036239624,2.6135001182556152,2.562000036239624,2.60349988937378,607,1,100,2017,3.3012103405038418,-0.012406198772430866,2.8405788136014913,-0.0006451176564325228,2.488765791303789,0.001308977624221993,3.3243068387853154,-0.012396724495352613,2.8534648999052856,-0.0005580149524161696,2.5143755862136348,0.0012774917838815345,3.2794354105088104,-0.01236058637588146,2.8145190325763187,-0.0005940016955148673,2.473586330224945,0.0013554241742881866,3.303767874649427,-0.012461807878214094,2.8320094481477454,-0.0005899671392703718,2.4996707234759312,0.001240667941706627,1334.9311412804072,0.02579626121685595,872.0797630741707,0.1289564805433837,97.53881739110949,0.08234042570785628
2017-01-11,2.6045000553131104,2.6045000553131104,2.5905001163482666,2.6010000705718994,417,2,100,2017,3.28459499743288,-0.012566341268182558,2.762392044578522,-0.0004392279116673401,2.452474798115236,0.0014300227692886178,3.30746615140225,-0.012556542390207093,2.7746710732969486,-0.00035656309770864907,2.476027908445848,0.001462088484626246,3.262823127522512,-0.012508381491090093,2.7372200073741566,-0.0003772238449097349,2.440379868114573,0.0014811932473731404,3.287006796397222,-0.012617266076742179,2.754433627955992,-0.0004098799114058529,2.4655210998953394,0.0013758299628840115,1344.1523801967446,0.02461564653785233,815.6200138038603,0.1556337696342145,114.69042765390851,2.870662468309394
2017-01-12,2.5969998836517334,2.6605000495910645,2.5969998836517334,2.6605000495910645,215,3,100,2017,3.267834321480424,-0.012707545125869366,2.6932843546148373,-0.0002018175223368596,2.4503938801998424,0.0012968287588468318,3.2904803510260354,-0.012697439642172029,2.705169251452049,-0.00012759702357895407,2.47151228012911,0.0013881707400835409,3.2460684842212166,-0.0126372080200729,2.6691266097776176,-0.000131210104591939,2.4405566877699467,0.0013440082061205517,3.270102172393485,-0.012753658921845084,2.6862095647073883,-0.0002010704005098544,2.4644607566485868,0.0012673254624150402,1353.3824329827721,0.02341009084209104,736.5311802594789,0.18493200396330245,250.1203354938499,2.9472588262553168
2017-01-13,2.6414999961853027,2.680500030517578,2.6410000324249268,2.680500030517578,226,4,100,2017,3.2509407898737432,-0.01282935794000911,2.6339179402684314,5.6522212862688087e-05,2.475982124235504,0.0009386276665615637,3.273362065095712,-0.012818962941148305,2.6456158478512832,0.00011845689660227356,2.4945326261106486,0.0010725282917133103,3.2291840165286034,-0.0127466300868397,2.610874424370173,0.00013279513198210548,2.4674259129785923,0.0009744263717133503,3.253066623706377,-0.012870537519652241,2.62796197000107,2.7119304197898105e-05,2.489929746672732,0.0009393980892119727,1362.6179916152666,0.02218190353123082,636.856010987721,0.2196997607167528,290.12005876500046,2.940536157649336
2017-01-17,2.674499988555908,2.674499988555908,2.601999998092652,2.616499900817871,286,1,100,2017,3.233927024215101,-0.012931346463161629,2.5847117624844937,0.0003230903969779466,2.520933590748636,0.00043111803343434457,3.2561240648568583,-0.012920678079923418,2.5964178335465555,0.0003693126828567912,2.537009014858706,0.0005827937595753273,3.212182399790221,-0.0128362313282144,2.562854314785561,0.0004015779583045913,2.512617886116832,0.00045043928400860793,3.2359129128015263,-0.012967472374640408,2.580066417577026,0.0002634363394738316,2.533686630747204,0.00046131605028717365,1371.8558676788718,0.020933383071735697,520.0135231513649,0.2653448221250994,224.15740641212938,2.879800142471917
2017-01-18,2.618000030517578,2.618000030517578,2.6015000343322754,2.6080000400543213,422,2,100,2017,3.216805776289549,-0.013013097897137529,2.545836986702615,0.0005838957838518416,2.576163371905293,-0.00012798972151662182,3.2387792510137277,-0.013002171250409618,2.5577287414315792,0.0006116423572092089,2.59004081106242,1.454496917042602e-05,3.1950764345269733,-0.012905616184078893,2.5252086481689977,0.0006608390082307807,2.5670785635443374,-0.00012758371591137588,3.2186539292011838,-0.013044054694578549,2.5426462088171524,0.0004954538858530154,2.5867889618208832,-7.509086729688386e-05,1381.0929964676175,0.01966681431953824,390.93087884825997,0.3342787761030639,66.97173655108612,2.3313485472890276
