Date,Open,High,Low,Close,Volume,DayNumber,Month_Number,Year,FFT_Mag_Open_10,FFT_Angl_Open_10,FFT_Mag_Open_50,FFT_Angl_Open_50,FFT_Mag_Open_100,FFT_Angl_Open_100,FFT_Mag_High_10,FFT_Angl_High_10,FFT_Mag_High_50,FFT_Angl_High_50,FFT_Mag_High_100,FFT_Angl_High_100,FFT_Mag_Low_10,FFT_Angl_Low_10,FFT_Mag_Low_50,FFT_Angl_Low_50,FFT_Mag_Low_100,FFT_Angl_Low_100,FFT_Mag_Close_10,FFT_Angl_Close_10,FFT_Mag_Close_50,FFT_Angl_Close_50,FFT_Mag_Close_100,FFT_Angl_Close_100,FFT_Mag_Volume_10,FFT_Angl_Volume_10,FFT_Mag_Volume_50,FFT_Angl_Volume_50,FFT_Mag_Volume_100,FFT_Angl_Volume_100
2001-01-02,18.0,18.0,17.0,17.1875,685400,1,100,2001,20.73450941660277,0.11659139228798135,21.945138979195185,0.0076054695837873346,21.80389736649987,-0.008703455996522856,21.192716437477106,0.11718147308133528,22.348767006735397,0.007370063130637476,22.211087383045005,-0.008756452949302312,20.314410373809064,0.11566853365677544,21.537255315694622,0.007754580246709294,21.372756332944306,-0.008666137098252645,20.768214129042445,0.11635557051013702,21.980944206060855,0.007538903983718887,21.87878347466511,-0.008577748481711044,4351676.7147714505,0.022954550350899317,2886043.1659089313,-0.03450300378200536,2731915.3759972397,-0.00997501947144492
2001-01-03,17.1875,17.75,16.5,17.375,875100,2,100,2001,20.72078150683398,0.11700613861259493,21.79533485791364,0.007579081153686605,21.447941794410028,-0.008594260499431117,21.178522581950165,0.11760408861898733,22.194199836860854,0.0073252918912466,21.849332479048638,-0.008683636107237934,20.300873658613828,0.11605354795589358,21.38802380241629,0.00774083464068393,21.02497981441497,-0.008412714876842087,20.754347365129465,0.1167527173749808,21.828016132214064,0.007506430233826453,21.52396282239565,-0.008404221789426748,4300217.611453919,0.02397177011540336,2799687.998054399,-0.036127152708232614,2566975.900423772,-0.01790421401932535
2001-01-04,17.1875,17.875,17.1875,17.75,622100,3,100,2001,20.707111794797253,0.11740608597179734,21.6426504773368,0.007528944296262763,21.094722674824645,-0.008368683742742716,21.164386580679647,0.11801185271506792,22.0367358883952,0.007257275952555994,21.49013627253553,-0.008494589743627316,20.287391854330465,0.1164238627057582,21.23583544817956,0.007703060211527521,20.679680504311253,-0.008040559198744773,20.740535709964114,0.11713509633185955,21.67209014092349,0.0074503742444210095,21.17114760465316,-0.008114980067422738,4249032.913369793,0.025008937919293102,2715338.8955582273,-0.03770772761875832,2408068.755120271,-0.026612470969180044
2001-01-05,17.75,17.75,16.875,17.125,700300,4,100,2001,20.693498791758707,0.11779116686876302,21.487219498882183,0.007454819687832839,20.74547787299732,-0.008025190097513556,21.150306876918773,0.11840469680305718,21.876512740695066,0.0071658287216547515,21.13473513252043,-0.008187317498204881,20.273963579059924,0.1167794142121744,21.080826879061924,0.007640971298259099,20.338041121925727,-0.007549977070197648,20.726777706130715,0.1175026422085842,21.51330678272706,0.00737050596771194,20.82153821291666,-0.007709355434947845,4198124.282607178,0.02606647460454281,2632992.352982064,-0.03923545827456691,2255505.281978633,-0.036087840621535965
2001-01-08,17.25,17.75,17.1875,17.5625,405000,0,100,2001,20.67994101268889,0.11816131595296465,21.32918266598801,0.007356519684644082,20.40138868415546,-0.0075637777534676735,21.136281918071933,0.1187825544644912,21.71367527949235,0.007050815139013819,20.78431158638831,-0.007761327404142771,20.26058745467236,0.11712014089619407,20.923142125927203,0.0075543326567402095,20.00119158739333,-0.006942902905927856,20.71307190032764,0.11785529195701246,21.35181423654521,0.007266645869781977,20.476286022499536,-0.007188210883739708,4147493.3601506883,0.02714481256528614,2552643.038918709,-0.04070055807795125,2109540.379249059,-0.04630194987210125
2001-01-09,17.4375,17.5,17.0,17.1875,415300,1,100,2001,20.666436976746773,0.11851647002279747,21.16868775259834,0.007233910390696227,20.063572777507325,-0.006986097008581731,21.122310156198548,0.11914536143144296,21.548375640003123,0.00691215367776849,20.43998732208939,-0.007217754243659103,20.24726210725517,0.11744598329664305,20.762932559989125,0.007442961626039717,19.67020241062961,-0.006222992579611154,20.699416843837657,0.11819298465542405,21.18776823778729,0.0071386670266599785,20.13648669138544,-0.00655404315461047,4097141.765845728,0.02824439613537674,2474283.9014841216,-0.04209272388935671,1970371.8890711977,-0.05720633019351137
2001-01-10,17.3125,17.3125,16.3125,16.9375,654400,2,100,2001,20.65298520775496,0.11885656802774595,21.00588949055097,0.007086913817903951,19.73307773575853,-0.006295549259550114,21.108390048508152,0.1194930555885245,21.380773127942184,0.006749818432159088,20.102816751930693,-0.0065594640984288285,20.23398616755264,0.11775688407222105,20.60035680627508,0.007306730407652877,19.34607863599837,-0.005395694651953969,20.68581109299008,0.11851566151045087,21.021331983456555,0.00698649732834286,19.80317397999019,-0.005811066298588399,4047071.0983670056,0.029365681991143394,2397906.275145252,-0.04340113931729949,1838140.623017941,-0.06872833484015457
2001-01-11,16.875,16.875,16.125,16.625,511300,3,100,2001,20.63958423466656,0.11918155107009575,20.84094947551434,0.006915510139793036,19.410875247768733,-0.005497361083291227,21.09452005784688,0.11982557697445573,21.21103411810671,0.006563841295472642,19.77378119492947,-0.005791135614731655,20.220758271397333,0.11805278800314535,20.43558063467997,0.007145568460159716,19.029754398884087,-0.0044682935018121785,20.672253209614354,0.11882326585857204,20.85267601396609,0.006810121792322041,19.477314147490496,-0.004965270850492307,3997282.935191528,0.030509139569975717,2323499.988428684,-0.044614482008308885,1712931.0955079498,-0.08076671751053112
2001-01-12,16.4375,16.5,16.125,16.25,499500,4,100,2001,20.62623259202305,0.1194913624062205,20.67403605118913,0.006719740038025132,19.097856008090485,-0.004598627790874782,21.08069865317428,0.1201428677831886,21.039331930261227,0.0063543142259734,19.453783731254536,-0.004919312430120058,20.207577060132948,0.1183336419924135,20.268776828369546,0.006959465010101374,18.722088146623108,-0.0034499192351254483,20.658741761484357,0.11911574316719588,20.681978071452,0.006609584986308938,19.1598009770315,-0.004024453551394358,3947778.832575984,0.03167525150548936,2251053.472031587,-0.04572093552217086,1594773.0482731843,-0.09318699850608878
2001-01-16,16.25,17.0,16.0,17.0,589400,1,100,2001,20.612928820403575,0.11978594744742638,20.505324171561714,0.0064997071390547655,18.794825372543908,-0.003608321108337908,21.06692431003189,0.1204448723646062,20.86584668213584,0.006121391597144295,19.143644778187944,-0.003952421396735386,20.194441181028754,0.1185993950666388,20.1001250293692,0.006748471677724914,18.42385857164346,-0.002351519675690976,20.645275322754628,0.1193930410353296,20.50942293444907,0.0063849935575447285,18.85145147803696,-0.002998212810858894,3898560.3255389007,0.03286451407996088,2180553.866833306,-0.046708206440665284,1483643.8592712614,-0.10581680987120667
