Date,Close,DayNumber,Month_Number,Year,FFT_Mag_Close_900,FFT_Angl_Close_900
2005-01-19,47.54999923706055,2,100,2005,47.844585201408385,-7.059747458054946e-05
2005-01-20,46.90999984741211,3,100,2005,47.77402302595329,0.0003716557590287595
2005-01-21,48.52999877929688,4,100,2005,48.07290345990166,0.0004587148744953096
2005-01-24,48.81000137329102,0,100,2005,48.654733183813896,0.00011174831385501637
2005-01-25,49.63999938964844,1,100,2005,49.15335885126872,-0.00033229449053397456
2005-01-26,48.77999877929688,2,100,2005,49.20345514269509,-0.00045963159347881834
2005-01-27,48.84000015258789,3,100,2005,48.728600016374386,-0.0001529297782569792
2005-01-28,47.18000030517578,4,100,2005,47.993540595293865,0.0003079140482814731
2005-01-31,48.20000076293945,0,100,2005,47.37602015993485,0.0004853606345834754
2005-02-01,47.11999893188477,1,200,2005,47.056946897331805,0.00019988883379051188
2005-02-02,46.68999862670898,2,200,2005,46.89989050262892,-0.0002793541832414723
2005-02-03,46.45000076293945,3,200,2005,46.62373033385525,-0.0004972926504557566
2005-02-04,46.47999954223633,4,200,2005,46.110056782423385,-0.0002447066339000897
2005-02-07,45.27999877929688,0,200,2005,45.56211920851786,0.00024841835262291007
2005-02-08,45.4000015258789,1,200,2005,45.360101437763554,0.0005111860417839724
2005-02-09,45.459999084472656,2,200,2005,45.72972810013792,0.0002857781431019747
2005-02-10,47.099998474121094,3,200,2005,46.51687173048882,-0.00020299748375756976
2005-02-11,47.15999984741211,4,200,2005,47.280127392456464,-0.00048645971042237724
2005-02-14,47.43999862670898,0,200,2005,47.6406237119743,-0.00030954544493848606
2005-02-15,47.2599983215332,1,200,2005,47.5987915887249,0.00015735744434182243
2005-02-16,48.33000183105469,2,200,2005,47.54423543577646,0.00047586104959880017
2005-02-17,47.540000915527344,3,200,2005,47.93890691123468,0.0003401177325687679
2005-02-18,48.349998474121094,4,200,2005,48.930202562241014,-0.00011191584563632975
2005-02-22,51.1500015258789,1,200,2005,50.213427856672126,-0.0004394090572880116
2005-02-23,51.16999816894531,2,200,2005,51.25844265583922,-0.00034588711618735847
2005-02-24,51.38999938964844,3,200,2005,51.715802144856205,6.607998660987826e-05
2005-02-25,51.4900016784668,4,200,2005,51.67426985797296,0.00041265814762994586
2005-02-28,51.75,0,200,2005,51.56998034022,0.0003686173409338205
2005-03-01,51.68000030517578,1,300,2005,51.83350587861764,-2.5674170294760534e-05
2005-03-02,53.04999923706055,2,300,2005,52.56443440065786,-0.0003882704709695216
2005-03-03,53.56999969482422,3,300,2005,53.483060064421714,-0.00037646089100181975
2005-03-04,53.77999877929688,4,300,2005,54.17270641584783,-1.41525934626642e-05
2005-03-07,53.88999938964844,0,300,2005,54.39878881454622,0.0003553007900521751
2005-03-08,54.59000015258789,1,300,2005,54.25467183775067,0.00038880565439978804
2005-03-09,54.77000045776367,2,300,2005,54.049724097774146,5.287517963593329e-05
2005-03-10,53.540000915527344,3,300,2005,54.065767561764936,-0.0003345700185931072
2005-03-11,54.43000030517578,4,300,2005,54.387913706992805,-0.00040234075695388765
2005-03-14,54.95000076293945,0,300,2005,54.91667568680613,-8.969500262857704e-05
2005-03-15,55.04999923706055,1,300,2005,55.49863827672059,0.00030094243156243065
2005-03-16,56.459999084472656,2,300,2005,56.02895249869934,0.00040142992635803387
2005-03-17,56.4000015258789,3,300,2005,56.442477176268916,0.00012319413799398237
2005-03-18,56.72000122070313,4,300,2005,56.64360464368943,-0.00026796654635634023
2005-03-21,56.61999893188477,0,300,2005,56.49285187334025,-0.00040566581974830243
2005-03-22,56.02999877929688,1,300,2005,55.906360707937125,-0.00015962800555152713
2005-03-23,53.81000137329102,2,300,2005,54.9948052530777,0.000246047138711102
2005-03-24,54.84000015258789,3,300,2005,54.09932891274132,0.00042801938148456987
