Date,Open,High,Low,Close,Volume,Open_DirPrice,High_DirPrice,Low_DirPrice,Close_DirPrice,Volume_DirPrice,DayNumber,Month_Number
2001-01-02,0.8454999923706055,0.8454999923706055,0.8180000185966492,0.8180000185966492,593,0.0,0.0,0.0,0.0,0.0,1,100
2001-01-03,0.8090000152587891,0.8234999775886536,0.8075000047683716,0.8234999775886536,619,-4.316969537690723,-2.6020124163772493,-1.283620243223382,0.6723666096536363,4.3844856661045535,2,100
2001-01-04,0.8259999752044678,0.8259999752044678,0.8149999976158142,0.8149999976158142,421,2.101354712612789,0.3035819895386851,0.9287916784092118,-1.0321773168384,-31.987075928917605,3,100
2001-01-05,0.8199999928474426,0.8330000042915344,0.8149999976158142,0.8320000171661377,518,-0.7263901376679769,0.8474611739950575,0.0,2.085891975466879,23.04038004750593,4,100
2001-01-08,0.8360000252723694,0.8389999866485596,0.8320000171661377,0.8330000042915344,520,1.9512234834742799,0.7202859935310784,2.085891975466879,0.12019075778421495,0.3861003861003809,0,100
2001-01-09,0.8379999995231628,0.8410000205039978,0.8295000195503235,0.8299999833106995,468,0.2392313624801403,0.2383830616526552,-0.30048047647035503,-0.3601465744752943,-10.0,1,100
2001-01-10,0.8339999914169312,0.8339999914169312,0.8299999833106995,0.8309999704360962,375,-0.4773279365761027,-0.8323458878005283,0.06027290519499218,0.12048037897639575,-19.87179487179488,2,100
2001-01-11,0.8370000123977661,0.8389999866485596,0.8299999833106995,0.8324999809265137,312,0.3597147496054589,0.5995198181157804,0.0,0.18050668396898573,-16.799999999999994,3,100
2001-01-12,0.8324999809265137,0.8450000286102295,0.8324999809265137,0.8445000052452087,653,-0.5376381606448462,0.7151420807093842,0.3012045380823025,1.4414443956310805,109.29487179487178,4,100
2001-01-16,0.8349999785423279,0.8349999785423279,0.8190000057220459,0.8249999880790709,379,0.3003000207918234,-1.1834378377890291,-1.6216186803323749,-2.309060632921586,-41.96018376722818,1,100
2001-01-17,0.8259999752044678,0.8320000171661377,0.8240000009536743,0.8314999938011169,551,-1.0778447388192234,-0.3592768207524131,0.6105000240165168,0.7878794928446808,45.3825857519789,2,100
2001-01-18,0.8669999837875366,0.8669999837875366,0.8379999995231628,0.8669999837875366,459,4.963681575525441,4.206726670584914,1.6990289506414198,4.269391491410019,-16.696914700544472,3,100
2001-01-19,0.8600000143051147,0.8600000143051147,0.8525000214576721,0.8529999852180481,301,-0.8073782714322704,-0.8073782714322704,1.7303128809976158,-1.6147634176795265,-34.42265795206971,4,100
2001-01-22,0.8519999980926514,0.8569999933242798,0.8495000004768372,0.8495000004768372,457,-0.9302344278363108,-0.348839643131754,-0.3519086105951459,-0.4103147481668827,51.82724252491696,0,100
2001-01-23,0.8550000190734863,0.859000027179718,0.8504999876022339,0.8510000109672546,408,0.3521151393839261,0.23337618098223345,0.117714788091277,0.1765756903561453,-10.72210065645514,1,100
2001-01-24,0.8500000238418579,0.8500000238418579,0.8349999785423279,0.8399999737739563,315,-0.5847947508874398,-1.0477302739336378,-1.8224584698236441,-1.292601298652812,-22.794117647058826,2,100
2001-01-25,0.8379999995231628,0.8399999737739563,0.8370000123977661,0.8389999866485596,697,-1.4117675273062955,-1.1764764455773786,0.2395250187826008,-0.11904609007355305,121.2698412698413,3,100
2001-01-26,0.8399999737739563,0.8399999737739563,0.8349999785423279,0.8389999866485596,0,0.23866041192499665,0.0,-0.2389526673612181,0.0,-100.0,4,100
2001-01-29,0.8360000252723694,0.8374999761581421,0.8309999704360962,0.8335000276565552,730,-0.476184360294198,-0.2976187730795061,-0.4790428992842095,-0.6555374349854759,72900.0,0,100
2001-01-30,0.8314999938011169,0.843999981880188,0.8280000090599059,0.840499997138977,736,-0.5382812601933011,0.7761201083089446,-0.3610061952969801,0.839828344349641,0.8219178082191831,1,100
2001-01-31,0.847000002861023,0.8500000238418579,0.843999981880188,0.8485000133514404,731,1.864102125731748,0.7109054609579033,1.9323638460400616,0.9518163283396888,-0.6793478260869534,2,100
2001-02-01,0.8510000109672546,0.8510000109672546,0.8500000238418579,0.8500000238418579,423,0.4722559731665114,0.11764554086445855,0.7109054609579033,0.17678379102113695,-42.13406292749658,3,200
2001-02-02,0.843999981880188,0.843999981880188,0.8399999737739563,0.843999981880188,428,-0.8225650995127864,-0.8225650995127864,-1.1764764455773786,-0.7058872698086276,1.182033096926716,4,200
2001-02-05,0.8389999866485596,0.8395000100135803,0.8289999961853027,0.8295000195503235,374,-0.5924165093570082,-0.5331720335565677,-1.3095211823915631,-1.718005052270584,-12.616822429906547,0,200
2001-02-06,0.828499972820282,0.8314999938011169,0.828499972820282,0.8309999704360962,607,-1.251491536992816,-0.9529501032804006,-0.06031644961660732,0.18082590119597344,62.299465240641716,1,200
2001-02-07,0.8320000171661377,0.8320000171661377,0.8289999961853027,0.8295000195503235,630,0.4224555776316237,0.06013510147305112,0.0603528523143666,-0.180499511327966,3.789126853377269,2,200
2001-02-08,0.8330000042915344,0.8335000276565552,0.8289999961853027,0.8295000195503235,420,0.12019075778421495,0.18028971868614008,0.0,0.0,-33.33333333333333,3,200
2001-02-09,0.8299999833106995,0.8299999833106995,0.8174999952316284,0.8199999928474426,0,-0.3601465744752943,-0.41992132330173604,-1.3872136316757917,-1.145271426036956,-100.0,4,200
2001-02-12,0.8169999718666077,0.8195000290870667,0.8169999718666077,0.8174999952316284,244,-1.5662664705410516,-1.2650547511760948,-0.06116493797398447,-0.30487776068545713,24300.0,0,200
2001-02-13,0.8169999718666077,0.8309999704360962,0.8169999718666077,0.8245000243186951,0,0.0,1.4032874851561132,0.0,0.8562726761953456,-100.0,1,200
2001-02-14,0.8199999928474426,0.8224999904632568,0.8199999928474426,0.8215000033378601,516,0.3671996431016709,-1.0228616456362405,0.3671996431016709,-0.3638594169010361,51500.0,2,200
2001-02-15,0.8309999704360962,0.8309999704360962,0.8264999985694885,0.8270000219345093,266,1.341460693244187,1.033432227525239,0.7926836315540271,0.6695092604141024,-48.44961240310078,3,200
2001-02-16,0.8270000219345093,0.8270000219345093,0.8245000243186951,0.8249999880790709,238,-0.4813415937292689,-0.4813415937292689,-0.2419811559897198,-0.241842055911917,-10.526315789473683,4,200
2001-02-20,0.8199999928474426,0.8199999928474426,0.8190000057220459,0.8190000057220459,300,-0.8464363846922538,-0.8464363846922538,-0.6670731879230658,-0.7272705992390911,26.050420168067237,1,200
2001-02-21,0.8009999990463257,0.8009999990463257,0.8004999756813049,0.8009999990463257,365,-2.317072434981327,-2.317072434981327,-2.258855911048613,-2.197802997553225,21.66666666666667,2,200
2001-02-22,0.8019999861717224,0.8029999732971191,0.8009999990463257,0.8009999990463257,196,0.12484233790104328,0.2496846758020723,0.062463882599772085,0.0,-46.301369863013704,3,200
2001-02-23,0.8025000095367432,0.8025000095367432,0.7954999804496765,0.7954999804496765,0,0.0623470540701021,-0.06226198966398045,-0.6866440203742172,-0.6866440203742172,-100.0,4,200
2001-02-26,0.7979999780654907,0.8065000176429749,0.7979999780654907,0.8040000200271606,9436,-0.5607515785389411,0.4984433718001782,0.3142674641426169,1.0685153722667875,943500.0,0,200
2001-02-27,0.8029999732971191,0.8050000071525574,0.7960000038146973,0.8009999990463257,3024,0.6265658357221184,-0.1859901373345707,-0.25062334658727536,-0.373136928620184,-67.95252225519287,1,200
2001-02-28,0.7990000247955322,0.8125,0.7990000247955322,0.8100000023841858,1715,-0.4981256082940035,0.9316761218390042,0.3768870560876678,1.1235959236673665,-43.28703703703704,2,200
2001-03-01,0.8125,0.8249999880790709,0.8090000152587891,0.8209999799728394,1009,1.689608859264112,1.538460071270265,1.251563223144558,1.3580219205278752,-41.16618075801749,3,300
2001-03-02,0.8205000162124634,0.8245000243186951,0.8199999928474426,0.8245000243186951,1264,0.9846173799954984,-0.06060166880001816,1.3597005415549717,0.4263147906497551,25.27254707631319,4,300
2001-03-05,0.8335000276565552,0.8399999737739563,0.8209999799728394,0.8335000276565552,746,1.584401119710094,1.87992104282462,0.1219496505023443,1.091571021516586,-40.981012658227854,0,300
2001-03-06,0.8314999938011169,0.8495000004768372,0.8314999938011169,0.843999981880188,771,-0.2399560634762565,1.1309555951768715,1.2789298519379884,1.259742516524469,3.351206434316353,1,300
2001-03-07,0.8399999737739563,0.8429999947547913,0.8339999914169312,0.8339999914169312,812,1.022246546747709,-0.7651566472510183,0.3006611707097875,-1.1848330187140164,5.317769130998698,2,300
2001-03-08,0.8299999833106995,0.8314999938011169,0.8209999799728394,0.8209999799728394,2525,-1.1904750923180245,-1.364175685080454,-1.5587543858370196,-1.5587543858370196,210.96059113300493,3,300
2001-03-09,0.8255000114440918,0.828499972820282,0.8245000243186951,0.8259999752044678,527,-0.542165296035094,-0.3607962721828386,0.4263147906497551,0.6090128323503592,-79.12871287128712,4,300
2001-03-12,0.8234999775886536,0.8245000243186951,0.8180000185966492,0.8209999799728394,452,-0.24228150547683924,-0.4827940413770619,-0.7883572504945704,-0.6053263173998005,-14.231499051233401,0,300
2001-03-13,0.8109999895095825,0.8140000104904175,0.8100000023841858,0.8115000128746033,815,-1.517909947693397,-1.2735007299671108,-0.9779970697541244,-1.15712147746342,80.30973451327435,1,300
2001-03-14,0.8159999847412109,0.8159999847412109,0.8029999732971191,0.8040000200271606,439,0.6165222313568677,0.2456970792406423,-0.8642011193163626,-0.9242135216825318,-46.13496932515337,2,300
2001-03-15,0.8050000071525574,0.8069999814033508,0.8025000095367432,0.8025000095367432,671,-1.3480364944053491,-1.1029416061465298,-0.06226198966398045,-0.1865684643100849,52.84738041002277,3,300
2001-03-16,0.7990000247955322,0.8000000119209291,0.7835000157356262,0.7835000157356262,0,-0.7453394166104772,-0.8674063994709087,-2.3676004455233652,-2.3676004455233652,-100.0,4,300
2001-03-19,0.7860000133514404,0.7910000085830688,0.7850000262260437,0.7910000085830688,684,-1.6270351740500355,-1.1250004004687213,0.191449963023814,0.9572422076342804,68300.0,0,300
2001-03-20,0.7940000295639038,0.7969999909400941,0.7919999957084656,0.7940000295639038,305,1.0178137501998208,0.7585312632010215,0.8917158278420487,0.37926939927712056,-55.40935672514621,1,300
2001-03-21,0.7870000004768372,0.7875000238418579,0.7854999899864197,0.7854999899864197,972,-0.8816157212124267,-1.191965772424993,-0.8207077976347108,-1.0705339119637929,218.68852459016392,2,300
2001-03-22,0.7829999923706055,0.7850000262260437,0.7770000100135803,0.7785000205039978,516,-0.5082602419070099,-0.3174600050953416,-1.0821107678163455,-0.8911482586451598,-46.913580246913575,3,300
2001-03-23,0.7829999923706055,0.7829999923706055,0.7799999713897705,0.7804999947547913,585,0.0,-0.25478137434639336,0.3860954102352849,0.2569009888398881,13.372093023255816,4,300
2001-03-26,0.7850000262260437,0.7885000109672546,0.7770000100135803,0.7770000100135803,645,0.25543216793437296,0.7024289463908389,-0.3846104469523226,-0.44842854128532394,10.256410256410264,0,300
2001-03-27,0.7770000100135803,0.7885000109672546,0.7770000100135803,0.7860000133514404,0,-1.019110311489314,0.0,0.0,1.1583015729565886,-100.0,1,300
2001-03-28,0.777999997138977,0.777999997138977,0.7670000195503235,0.7674999833106995,557,0.12869847007843305,-1.331644094132244,-1.2870000430350077,-2.3536933494260808,55600.0,2,300
2001-03-29,0.7620000243186951,0.7710000276565552,0.7620000243186951,0.7695000171661377,541,-2.0565517839486347,-0.8997390113320876,-0.6518898440914995,0.2605907360168089,-2.8725314183123922,3,300
2001-03-30,0.7639999985694885,0.7664999961853027,0.7584999799728394,0.7584999799728394,760,0.2624638040637421,-0.5836616484866113,-0.4593233903089526,-1.429504476661165,40.48059149722735,4,300
2001-04-02,0.7590000033378601,0.7609999775886536,0.7549999952316284,0.7549999952316284,350,-0.6544496388730892,-0.7175497226381681,-0.4614350472805882,-0.4614350472805882,-53.94736842105264,0,400
2001-04-03,0.7574999928474426,0.7609999775886536,0.7574999928474426,0.7609999775886536,296,-0.19762983976559667,0.0,0.3311255141196625,0.7946996549562044,-15.428571428571427,1,400
