,Open,High,Low,Close,Volume,Forcast
2021-11-29,69.23000335693361,72.93000030517578,68.86000061035156,69.94999694824219,675090.0,68.99769
2021-11-30,70.04000091552734,71.22000122070312,64.43000030517578,66.18000030517578,722475.0,68.89119
2021-12-01,67.01000213623047,69.48999786376953,64.83999633789061,65.56999969482422,602447.0,69.0604
2021-12-02,65.62999725341797,67.48999786376953,62.43000030517578,66.5,668293.0,69.191895
2021-12-03,67.5,69.22000122070311,65.59999847412111,66.26000213623047,449974.0,69.75084
2021-12-06,67.01999664306639,70.15000152587889,66.72000122070311,69.48999786376953,401060.0,65.26073
2021-12-07,69.72000122070311,73.02999877929688,69.51999664306639,72.05000305175781,496528.0,62.947506
2021-12-08,71.86000061035156,73.0,70.91000366210938,72.36000061035156,464846.0,61.556953
2021-12-09,72.5199966430664,73.33999633789062,70.38999938964844,70.94000244140625,393205.0,61.910576
2021-12-10,70.68000030517578,72.33000183105469,70.31999969482422,71.66999816894531,397883.0,64.33056
2021-12-13,72.04000091552734,73.0,70.70999908447266,71.29000091552734,406604.0,63.76932
2021-12-14,71.12000274658203,72.02999877929688,69.51000213623047,70.7300033569336,359454.0,64.518616
2021-12-15,70.34999847412111,71.66000366210938,69.38999938964844,70.87000274658203,294337.0,65.84833
2021-12-16,71.4800033569336,72.98999786376953,71.02999877929688,72.37999725341797,142541.0,67.41509
2021-12-17,71.91999816894531,72.26000213623047,69.88999938964844,70.86000061035156,78125.0,69.29804
2021-12-20,70.06999969482422,70.06999969482422,66.04000091552734,68.23000335693361,492217.0,68.38576
2021-12-21,69.20999908447266,71.55000305175781,68.55999755859375,71.12000274658203,358779.0,68.21061
2021-12-22,71.2699966430664,73.16000366210938,70.80000305175781,72.76000213623047,306709.0,68.71461
2021-12-23,73.02999877929688,73.94999694824219,72.2699966430664,73.79000091552734,270223.0,69.82668
2021-12-27,73.37999725341797,76.08999633789062,72.56999969482422,75.56999969482422,268490.0,71.61203
2021-12-28,75.97000122070312,76.91999816894531,75.52999877929688,75.9800033569336,249728.0,70.17741
2021-12-29,76.04000091552734,77.37000274658203,75.36000061035156,76.55999755859375,283557.0,69.63331
2021-12-30,76.58000183105469,77.44000244140625,75.77999877929688,76.98999786376953,231163.0,69.80243
2021-12-31,76.66000366210938,77.08000183105469,74.94999694824219,75.20999908447266,237118.0,71.32434
2022-01-03,75.69000244140625,76.45999908447266,74.2699966430664,76.08000183105469,317628.0,70.23281
2022-01-04,76.0199966430664,77.63999938964844,75.69999694824219,76.98999786376953,372848.0,68.6498
2022-01-05,77.18000030517578,78.58000183105469,76.51000213623047,77.8499984741211,397898.0,66.71308
2022-01-06,77.23999786376953,80.23999786376953,76.7300033569336,79.45999908447266,476665.0,65.73987
2022-01-07,79.62000274658203,80.47000122070312,78.5199966430664,78.9000015258789,414434.0,66.72442
2022-01-10,78.87999725341797,79.44999694824219,77.83000183105469,78.2300033569336,389956.0,65.74264
2022-01-11,78.41999816894531,81.58999633789062,78.36000061035156,81.22000122070312,481815.0,65.50347
2022-01-12,81.37999725341797,83.0999984741211,81.16999816894531,82.63999938964844,420619.0,66.552414
2022-01-13,82.81999969482422,82.94000244140625,81.38999938964844,82.12000274658203,364769.0,68.23571
2022-01-14,81.7300033569336,84.44999694824219,81.58000183105469,83.81999969482422,364442.0,69.99522
2022-01-18,84.31999969482422,86.62999725341797,83.5,85.43000030517578,163643.0,68.944984
2022-01-19,86.61000061035156,87.91000366210938,85.7699966430664,86.95999908447266,113153.0,68.7867
2022-01-20,86.2300033569336,87.81999969482422,86.0,86.9000015258789,532202.0,69.34632
2022-01-21,84.56999969482422,85.55999755859375,82.77999877929688,85.13999938964844,509103.0,70.792984
2022-01-24,84.91000366210938,86.08999633789062,81.9000015258789,83.30999755859375,511695.0,74.05148
2022-01-25,84.1500015258789,85.70999908447266,82.98999786376953,85.5999984741211,507219.0,74.065506
2022-01-26,85.26000213623047,87.94999694824219,85.01000213623047,87.3499984741211,459642.0,74.73917
2022-01-27,87.1500015258789,88.54000091552734,86.19999694824219,86.61000061035156,427804.0,76.25035
2022-01-28,87.5,88.83999633789062,86.44000244140625,86.81999969482422,436172.0,78.78278
2022-01-31,87.44999694824219,88.38999938964844,86.33999633789062,88.1500015258789,359080.0,77.77244
2022-02-01,88.1500015258789,88.87000274658203,86.55000305175781,88.19999694824219,376841.0,77.113556
2022-02-02,88.3499984741211,89.72000122070312,87.0999984741211,88.26000213623047,456863.0,76.20354
2022-02-03,87.9800033569336,90.4499969482422,86.75,90.2699966430664,465771.0,74.935814
2022-02-04,90.19000244140624,93.16999816894533,90.06999969482422,92.30999755859376,410926.0,73.74439
2022-02-07,91.81999969482422,92.7300033569336,90.7300033569336,91.31999969482422,497754.0,65.59422
2022-02-08,91.63999938964844,91.68000030517578,88.51000213623047,89.36000061035156,467386.0,65.722664
2022-02-09,89.86000061035156,90.58000183105467,88.41000366210938,89.66000366210938,445618.0,66.97769
2022-02-10,90.01000213623047,91.73999786376952,89.02999877929688,89.87999725341797,492091.0,68.61312
2022-02-11,90.0,94.66000366210938,89.19000244140625,93.0999984741211,554423.0,70.51572
2022-02-14,93.91000366210938,95.81999969482422,92.08999633789062,95.45999908447266,467071.0,69.54061
2022-02-15,94.83000183105467,95.16999816894533,90.66000366210938,92.06999969482422,442641.0,69.45417
2022-02-16,92.20999908447266,95.01000213623048,90.0,93.66000366210938,401453.0,70.17747
2022-02-17,90.9000015258789,93.36000061035156,90.62000274658205,91.76000213623048,212552.0,71.93619
2022-02-18,91.62999725341795,92.66000366210938,89.02999877929688,91.06999969482422,150382.0,74.608795
2022-02-22,91.75,96.0,90.3499984741211,92.3499984741211,789041.0,73.462006
2022-02-23,91.73999786376952,93.9000015258789,90.63999938964844,92.0999984741211,440574.0,73.03097
2022-02-24,92.5199966430664,100.54000091552734,91.4499969482422,92.80999755859376,872244.0,73.26591
2022-02-25,93.31999969482422,95.63999938964844,90.05999755859375,91.58999633789062,523793.0,74.35044
2022-02-28,94.98999786376952,99.0999984741211,94.43000030517578,95.72000122070312,490796.0,77.616486
2022-03-01,96.08999633789062,106.77999877929688,95.31999969482422,103.41000366210938,698814.0,76.72988
2022-03-02,107.12000274658205,112.51000213623048,105.18000030517578,110.5999984741211,651853.0,75.795616
2022-03-03,111.33000183105467,116.56999969482422,106.43000030517578,107.66999816894533,592031.0,74.767494
2022-03-04,107.95999908447266,116.0199966430664,107.25,115.68000030517578,493875.0,73.98083
2022-03-07,121.33000183105467,130.5,115.54000091552734,119.4000015258789,576022.0,67.83752
2022-03-08,120.66999816894533,129.44000244140622,117.06999969482422,123.6999969482422,583106.0,68.91664
2022-03-09,124.66000366210938,126.83999633789062,103.62999725341795,108.6999969482422,594773.0,70.75942
2022-03-10,110.41000366210938,114.87999725341795,105.52999877929688,106.0199966430664,437924.0,73.285965
2022-03-11,105.98999786376952,110.29000091552734,104.4800033569336,109.33000183105467,368194.0,76.21141
2022-03-14,109.41999816894533,109.72000122070312,99.76000213623048,103.01000213623048,344184.0,75.14602
2022-03-15,102.27999877929688,102.58000183105467,93.52999877929688,96.44000244140624,401690.0,74.130356
2022-03-16,95.2300033569336,99.22000122070312,94.06999969482422,95.04000091552734,293947.0,73.89335
2022-03-17,95.33999633789062,104.23999786376952,94.8499984741211,102.9800033569336,210763.0,74.595795
2022-03-18,103.62000274658205,106.27999877929688,102.3000030517578,104.6999969482422,74247.0,76.364655
2022-03-21,105.12999725341795,112.69000244140624,104.08000183105467,112.12000274658205,77217.0,74.60374
2022-03-22,112.9000015258789,115.01000213623048,109.3000030517578,111.76000213623048,318629.0,74.296425
2022-03-23,108.8499984741211,115.4000015258789,108.37999725341795,114.93000030517578,289182.0,75.41476
2022-03-24,114.47000122070312,116.63999938964844,110.61000061035156,112.33999633789062,307238.0,77.85822
2022-03-25,111.75,114.12000274658205,108.68000030517578,113.9000015258789,320304.0,81.74953
2022-03-28,112.91999816894533,112.93000030517578,102.83000183105467,105.95999908447266,372251.0,81.57425
2022-03-29,103.47000122070312,107.83999633789062,98.44000244140624,104.23999786376952,387200.0,81.83182
2022-03-30,105.23999786376952,108.75,104.5500030517578,107.81999969482422,284544.0,82.43176
2022-03-31,107.4499969482422,107.8000030517578,99.66000366210938,100.27999877929688,450845.0,83.66608
2022-04-01,101.2300033569336,101.75,97.77999877929688,99.2699966430664,324777.0,85.27251
2022-04-04,98.9499969482422,103.94000244140624,98.0500030517578,103.27999877929688,288131.0,81.450806
2022-04-05,103.66000366210938,105.58999633789062,99.87999725341795,101.95999908447266,280283.0,77.373505
2022-04-06,101.23999786376952,104.0199966430664,95.7300033569336,96.2300033569336,366036.0,72.769936
2022-04-07,97.16000366210938,98.81999969482422,93.80999755859376,96.02999877929688,367318.0,67.82973
2022-04-08,97.16999816894533,98.76000213623048,95.29000091552734,98.26000213623048,310082.0,69.68357
2022-04-11,98.4000015258789,98.5199966430664,92.93000030517578,94.29000091552734,315873.0,68.55139
2022-04-12,95.16999816894533,101.3499984741211,94.83999633789062,100.5999984741211,329037.0,68.1798
2022-04-13,100.91000366210938,104.47000122070312,99.87000274658205,104.25,312502.0,68.78936
2022-04-14,104.1999969482422,107.63999938964844,102.12000274658205,106.9499969482422,244952.0,70.46991
2022-04-18,107.02999877929688,109.80999755859376,106.0,108.20999908447266,68489.0,74.130394
2022-04-19,107.75,108.91999816894533,102.0999984741211,102.55999755859376,71792.0,74.05471
2022-04-20,103.0500030517578,104.16000366210938,100.6999969482422,102.75,299028.0,74.71913
2022-04-21,102.5,105.41999816894533,102.01000213623048,103.79000091552734,280321.0,76.150024
2022-04-22,104.06999969482422,104.22000122070312,101.05999755859376,102.06999969482422,246116.0,78.53939
2022-04-25,101.37999725341795,101.5500030517578,95.27999877929688,98.54000091552734,328153.0,77.57115
2022-04-26,98.63999938964844,102.77999877929688,97.05999755859376,101.6999969482422,351850.0,77.338394
2022-04-27,101.76000213623048,102.98999786376952,99.8000030517578,102.0199966430664,278781.0,77.82183
2022-04-28,102.11000061035156,105.68000030517578,100.12999725341795,105.36000061035156,312064.0,79.14618
2022-04-29,105.16999816894533,107.98999786376952,103.77999877929688,104.69000244140624,294386.0,81.79931
2022-05-02,104.0,105.94000244140624,100.27999877929688,105.16999816894533,261878.0,79.608246
2022-05-03,105.08000183105467,105.8000030517578,102.0999984741211,102.41000366210938,239266.0,77.23058
2022-05-04,103.5,108.61000061035156,102.9499969482422,107.80999755859376,272909.0,74.38188
2022-05-05,107.58000183105467,111.37000274658205,106.4499969482422,108.26000213623048,286916.0,71.054146
2022-05-06,108.6999969482422,111.18000030517578,107.23999786376952,109.7699966430664,294278.0,68.869736
2022-05-09,110.43000030517578,110.48999786376952,102.12999725341795,103.08999633789062,368183.0,68.21652
2022-05-10,102.6500015258789,104.16000366210938,98.86000061035156,99.76000213623048,389750.0,68.420906
2022-05-11,99.0,106.44000244140624,98.1999969482422,105.70999908447266,382701.0,69.24102
2022-05-12,105.62999725341795,107.37000274658205,102.66000366210938,106.12999725341795,323547.0,70.8488
2022-05-13,106.6500015258789,110.63999938964844,106.29000091552734,110.48999786376952,240989.0,73.22127
2022-05-16,110.9800033569336,114.9000015258789,108.11000061035156,114.1999969482422,289127.0,71.91702
2022-05-17,113.87000274658205,115.55999755859376,111.75,112.4000015258789,252630.0,71.80082
2022-05-18,113.66000366210938,115.41999816894533,108.45999908447266,109.58999633789062,103669.0,72.71616
2022-05-19,109.08999633789062,112.62000274658205,105.12999725341795,112.20999908447266,68511.0,74.776
2022-05-20,111.4499969482422,114.04000091552734,110.8499984741211,113.2300033569336,229930.0,78.07907
2022-05-23,110.55999755859376,111.95999908447266,109.1500015258789,110.29000091552734,215623.0,77.50432
2022-05-24,110.41000366210938,111.43000030517578,108.61000061035156,109.7699966430664,224794.0,77.58083
2022-05-25,110.38999938964844,111.68000030517578,109.2300033569336,110.33000183105467,191370.0,78.36932
2022-05-26,110.69000244140624,114.83000183105467,110.2699966430664,114.08999633789062,234752.0,80.063484
2022-05-27,114.1999969482422,115.3000030517578,112.8499984741211,115.06999969482422,217281.0,82.96829
2022-05-31,114.95999908447266,119.9800033569336,114.1500015258789,114.66999816894533,440796.0,81.721504
2022-06-01,115.4000015258789,117.87000274658205,114.58000183105467,115.26000213623048,290530.0,80.19281
2022-06-02,114.8000030517578,117.7699966430664,111.1999969482422,116.87000274658205,327600.0,78.31102
2022-06-03,117.5500030517578,120.45999908447266,115.2300033569336,118.87000274658205,240831.0,76.0048
2022-06-06,120.81999969482422,120.98999786376952,117.62999725341795,118.5,246825.0,74.32887
2022-06-07,119.0999984741211,120.36000061035156,117.13999938964844,119.41000366210938,341694.0,68.580025
2022-06-08,119.79000091552734,123.18000030517578,119.3000030517578,122.11000061035156,340591.0,69.75145
2022-06-09,122.43000030517578,122.72000122070312,120.79000091552734,121.51000213623048,293295.0,71.69757
2022-06-10,121.45999908447266,122.75,118.33000183105467,120.66999816894533,352906.0,74.36232
2022-06-13,120.19000244140624,122.25,117.47000122070312,120.93000030517578,372403.0,73.58977
2022-06-14,121.08999633789062,123.68000030517578,116.62000274658205,118.93000030517578,366320.0,73.60067
2022-06-15,119.06999969482422,119.61000061035156,114.5999984741211,115.30999755859376,301750.0,74.27355
2022-06-16,115.9800033569336,118.08000183105467,112.30999755859376,117.58999633789062,162543.0,75.757256
2022-06-17,117.08000183105467,118.97000122070312,108.25,109.55999755859376,103149.0,78.4113
2022-06-20,110.58000183105467,110.9499969482422,108.72000122070312,110.2699966430664,103149.0,76.97463
2022-06-21,110.58000183105467,112.47000122070312,108.72000122070312,110.6500015258789,427262.0,76.28214
2022-06-22,109.54000091552734,109.76000213623048,101.52999877929688,106.19000244140624,432724.0,76.39586
2022-06-23,104.41999816894533,107.0500030517578,102.31999969482422,104.2699966430664,346362.0,77.376335
2022-06-24,103.98999786376952,108.58000183105467,103.63999938964844,107.62000274658205,321591.0,79.80013
2022-06-27,107.22000122070312,110.54000091552734,105.5999984741211,109.56999969482422,282914.0,78.36104
2022-06-28,110.18000030517578,112.22000122070312,109.62000274658205,111.76000213623048,306748.0,77.757675
2022-06-29,111.86000061035156,114.0500030517578,109.22000122070312,109.77999877929688,322060.0,78.27079
2022-06-30,109.6999969482422,110.4499969482422,105.0999984741211,105.76000213623048,362890.0,80.02449
2022-07-01,106.01000213623048,109.33999633789062,104.55999755859376,108.43000030517578,305338.0,82.521515
2022-07-05,108.8000030517578,111.4499969482422,97.43000030517578,99.5,594215.0,79.73356
2022-07-06,100.36000061035156,102.13999938964844,95.0999984741211,98.52999877929688,444106.0,76.13262
2022-07-07,98.22000122070312,104.4800033569336,96.56999969482422,102.7300033569336,379861.0,71.54765
2022-07-08,102.22000122070312,105.23999786376952,101.51000213623048,104.79000091552734,327461.0,65.88934
2022-07-11,104.79000091552734,105.0500030517578,100.88999938964844,104.08999633789062,348566.0,67.924324
2022-07-12,103.45999908447266,103.48999786376952,95.3499984741211,95.83999633789062,398552.0,67.22458
2022-07-13,95.88999938964844,97.95999908447266,93.66999816894533,96.3000030517578,347193.0,67.56161
2022-07-14,96.56999969482422,97.0,90.55999755859376,95.77999877929688,387528.0,69.252754
2022-07-15,96.38999938964844,99.02999877929688,94.56999969482422,97.58999633789062,240766.0,71.94812
2022-07-18,97.2699966430664,102.8000030517578,95.8499984741211,102.5999984741211,84669.0,70.58371
2022-07-19,102.0,104.45999908447266,99.8499984741211,104.22000122070312,63149.0,70.13412
2022-07-20,103.5999984741211,104.38999938964844,101.51000213623048,102.26000213623048,315620.0,70.45977
2022-07-21,99.91000366210938,99.98999786376952,94.58999633789062,96.3499984741211,318911.0,72.016785
2022-07-22,96.51000213623048,97.9499969482422,94.2300033569336,94.6999969482422,307568.0,75.146416
2022-07-25,95.0999984741211,96.94000244140624,93.01000213623048,96.6999969482422,278998.0,74.2548
2022-07-26,96.33000183105467,99.0,94.76000213623048,94.9800033569336,310043.0,73.97375
2022-07-27,95.5999984741211,98.58999633789062,94.3000030517578,97.26000213623048,321903.0,74.347145
2022-07-28,98.16999816894533,99.83999633789062,96.04000091552734,96.41999816894533,318403.0,75.6942
2022-07-29,97.3000030517578,101.87999725341795,96.41000366210938,98.62000274658205,349374.0,78.29399
2022-08-01,98.45999908447266,98.6500015258789,92.41999816894533,93.88999938964844,365293.0,76.29337
2022-08-02,93.75,96.47000122070312,92.58999633789062,94.41999816894533,328538.0,74.44743
2022-08-03,93.83000183105467,96.56999969482422,90.37999725341795,90.66000366210938,395099.0,72.47266
2022-08-04,90.9499969482422,91.9000015258789,87.55000305175781,88.54000091552734,334931.0,70.13251
2022-08-05,88.05999755859375,90.76000213623048,87.01000213623047,89.01000213623047,350016.0,67.097275
2022-08-08,88.45999908447266,90.88999938964844,87.22000122070312,90.76000213623048,340157.0,66.057556
2022-08-09,90.69000244140624,92.6500015258789,89.05000305175781,90.5,347045.0,65.66392
2022-08-10,90.51000213623048,92.43000030517578,87.66000366210938,91.93000030517578,383766.0,65.91819
2022-08-11,91.5500030517578,95.0500030517578,91.23999786376952,94.33999633789062,341234.0,66.90377
2022-08-12,94.08999633789062,94.80999755859376,91.16000366210938,92.08999633789062,264953.0,68.79856
2022-08-15,91.94000244140624,92.0999984741211,86.81999969482422,89.41000366210938,275443.0,67.752975
2022-08-16,87.93000030517578,90.6500015258789,85.7300033569336,86.52999877929688,305366.0,67.51577
2022-08-17,87.0999984741211,89.16000366210938,85.87999725341797,88.11000061035156,230346.0,68.1156
2022-08-18,87.38999938964844,91.45999908447266,87.31999969482422,90.5,80029.0,69.59499
2022-08-19,90.38999938964844,92.08999633789062,88.37999725341797,90.7699966430664,58714.0,72.06238
2022-08-22,89.6500015258789,91.26000213623048,86.5999984741211,90.2300033569336,352665.0,70.73561
2022-08-23,90.5500030517578,94.22000122070312,90.41999816894533,93.73999786376952,285607.0,70.167175
2022-08-24,93.77999877929688,95.4000015258789,92.79000091552734,94.88999938964844,320388.0,70.44455
2022-08-25,95.3499984741211,95.76000213623048,92.29000091552734,92.5199966430664,279877.0,71.89184
2022-08-26,93.05999755859376,94.0199966430664,91.08000183105467,93.05999755859376,288392.0,74.28587
2022-08-29,92.95999908447266,97.37000274658205,92.29000091552734,97.01000213623048,283463.0,72.85827
2022-08-30,96.9000015258789,97.66000366210938,90.54000091552734,91.63999938964844,386272.0,72.64194
2022-08-31,92.30999755859376,92.7300033569336,88.2699966430664,89.55000305175781,344147.0,73.619705
2022-09-01,88.83000183105469,89.62999725341797,85.9800033569336,86.61000061035156,305106.0,74.69647
2022-09-02,86.55999755859375,89.66000366210938,86.3499984741211,86.87000274658203,277533.0,76.299675
2022-09-06,86.83999633789062,90.38999938964844,86.18000030517578,86.87999725341797,420255.0,73.53453
2022-09-07,86.93000030517578,87.76000213623047,81.5,81.94000244140625,380781.0,69.630905
2022-09-08,81.91000366210938,84.25,81.19999694824219,83.54000091552734,342763.0,64.53357
2022-09-09,82.80000305175781,87.19999694824219,82.70999908447266,86.79000091552734,305188.0,65.16472
2022-09-12,86.25,89.0999984741211,85.16000366210938,87.77999877929688,275104.0,67.233475
2022-09-13,88.08999633789062,89.30999755859375,85.05999755859375,87.30999755859375,347998.0,66.75497
